,Avg Length,Avg GC,Avg KPK
RWDD3,933.285714286,0.387870547047,1000.0
RWDD4,1552.0,0.401203889628,1000.0
RWDD4P1,565.0,0.391150442478,1000.0
RWDD4P2,563.0,0.404973357016,1000.0
RXFP1,2655.90909091,0.383783039061,1000.0
RXFP2,3025.0,0.398568476452,1000.0
RXFP3,1852.0,0.638768898488,1000.0
RXFP4,1240.0,0.616935483871,1000.0
RXRA,4277.0,0.619214767061,999.524356006
RXRB,1928.6,0.570770218388,999.516770321
RXRG,1421.25,0.520605423443,997.549280501
RYBP,7512.0,0.41719914803,999.333155508
RYK,1720.3,0.418598185859,996.649356586
RYKP1,1738.0,0.494821634062,1000.0
RYR1,5266.09090909,0.585816119202,995.032399262
RYR2,5548.14285714,0.42146202381,999.963476035
RYR3,6113.75,0.469589126672,997.591060673
S100A1,951.4,0.590656214694,1000.0
S100A10,663.25,0.500905993227,1000.0
S100A11,575.5,0.517901939805,1000.0
S100A11P1,312.0,0.490384615385,1000.0
S100A11P2,312.0,0.49358974359,1000.0
S100A12,518.0,0.453667953668,1000.0
S100A13,873.142857143,0.544429243427,1000.0
S100A14,885.0,0.540791357077,1000.0
S100A16,961.2,0.580161235361,992.558408177
S100A2,652.166666667,0.538244675232,1000.0
S100A3,717.5,0.585106855197,1000.0
S100A4,593.666666667,0.52945934837,1000.0
S100A5,608.0,0.534699103713,1000.0
S100A6,560.2,0.600084876783,1000.0
S100A7,460.5,0.494171492268,1000.0
S100A7A,1736.66666667,0.483188373825,1000.0
S100A7L2,339.0,0.448377581121,1000.0
S100A8,578.333333333,0.51432202723,1000.0
S100A9,577.0,0.556325823224,1000.0
S100B,895.666666667,0.509625268225,1000.0
S100G,455.0,0.389010989011,1000.0
S100P,796.0,0.513079307666,1000.0
S100PBP,1200.1875,0.455247875672,999.423717936
S100Z,1052.0,0.417299930921,1000.0
S1PR1,1392.33333333,0.536712970304,1000.0
S1PR2,1173.0,0.635123614663,1000.0
S1PR3,6355.5,0.493007511735,991.514421197
S1PR4,989.0,0.668914434242,1000.0
S1PR5,1698.75,0.615667329516,999.744109478
SAA1,624.333333333,0.53161788153,1000.0
SAA2,692.166666667,0.502454504465,1000.0
SAA2-SAA4,743.0,0.530282637954,993.141289438
SAA3P,503.5,0.506004352836,1000.0
SAA4,548.0,0.50225338567,1000.0
SAAL1,862.933333333,0.429522358971,999.357644168
SAC3D1,1385.0,0.680752625788,1000.0
SACM1L,1493.53333333,0.421238018818,1000.0
SACS,8522.0,0.40321064251,999.978466963
SACS-AS1,2234.0,0.466875559534,1000.0
SAE1,1417.27272727,0.513923780267,1000.0
SAFB,1691.28571429,0.532157712235,1000.0
SAFB2,1069.72727273,0.52977006616,1000.0
SAG,1543.625,0.52723229793,997.827908535
SAGE1,2551.66666667,0.436021806637,950.578045564
SALL1,3053.4,0.520201270709,996.800621573
SALL1P1,3837.0,0.504039614282,999.73842532
SALL2,2208.28571429,0.562556894385,1000.0
SALL3,3082.33333333,0.638744533091,999.732286642
SALL4,1590.6,0.541349956555,1000.0
SALL4P1,1860.0,0.553225806452,1000.0
SALL4P2,2910.0,0.486597938144,1000.0
SALL4P5,1760.0,0.584090909091,1000.0
SALL4P6,1691.0,0.524541691307,1000.0
SALL4P7,3120.0,0.466346153846,1000.0
SAMD1,1019.0,0.677032560785,999.224806202
SAMD10,1074.5,0.65601617091,1000.0
SAMD11,1643.35294118,0.685191303841,999.713839368
SAMD11P1,661.0,0.655068078669,1000.0
SAMD12,1775.77777778,0.43559824801,996.754561851
SAMD13,940.222222222,0.391839842374,999.696920576
SAMD14,1732.9,0.638338719171,999.688149688
SAMD15,1488.0,0.450700892113,999.019607843
SAMD3,1267.46666667,0.421339977168,999.607271731
SAMD4A,2302.58333333,0.514339563291,999.501170801
SAMD4B,1748.0,0.592787180634,997.674783819
SAMD5,3241.0,0.44951831965,998.765432099
SAMD7,2127.33333333,0.464113288764,1000.0
SAMD8,4072.5,0.425035561861,998.173487951
SAMD9,5854.33333333,0.361482701575,1000.0
SAMD9L,2614.11111111,0.394818127632,999.563046192
SAMHD1,2650.0,0.415894551606,998.532494759
SAMM50,1435.66666667,0.492406541241,1000.0
SAMM50P1,1399.0,0.427448177269,1000.0
SAMSN1,1449.66666667,0.375937911754,1000.0
SAMSN1-AS1,840.0,0.39880952381,1000.0
SAP130,2757.2,0.54632227837,1000.0
SAP18,1232.5,0.43544972095,1000.0
SAP25,751.25,0.686942032056,1000.0
SAP30,759.0,0.548049661002,1000.0
SAP30BP,1109.80769231,0.526280598376,999.972249972
SAP30L,1216.11111111,0.488808035681,1000.0
SAP30L-AS1,643.0,0.4979642498,1000.0
SAPCD1,699.0,0.543238258722,1000.0
SAPCD1-AS1,461.0,0.529284164859,1000.0
SAPCD2,3848.0,0.663981288981,991.914449661
SAR1A,2140.0,0.425309252593,997.822970281
SAR1AP4,591.0,0.402707275804,1000.0
SAR1B,1570.90909091,0.433092820877,996.479350106
SAR1P1,596.0,0.414429530201,1000.0
SAR1P3,592.0,0.412162162162,1000.0
SARAF,1089.64285714,0.477986626627,1000.0
SARDH,2038.44444444,0.624000993352,1000.0
SARM1,2352.625,0.581079593826,999.927149102
SARNP,1095.33333333,0.433038788949,998.914059401
SARS,1277.5,0.505504400327,1000.0
SARS2,975.214285714,0.615019856782,1000.0
SART1,1044.25,0.626462039635,999.344405594
SART3,1372.1875,0.493465557018,1000.0
SASH1,3498.5,0.440558743932,999.836244921
SASH3,1489.0,0.584003712871,1000.0
SASS6,3926.0,0.350376345761,999.744340929
SAT1,887.8,0.444479529078,1000.0
SAT2,813.214285714,0.568969763715,1000.0
SATB1,1612.83333333,0.464670901818,996.924561706
SATB1-AS1,732.0,0.401960701108,999.725427611
SATB2,3032.81818182,0.469518282488,998.970868083
SATB2-AS1,1624.0,0.558803462143,999.267399267
SATL1,2208.0,0.49795692643,881.944496383
SAV1,1435.16666667,0.414600562041,999.80529595
SAYSD1,1609.0,0.451499421177,1000.0
SBDS,1093.8,0.44335420528,1000.0
SBDSP1,778.0,0.490973272426,1000.0
SBF1,2906.88888889,0.643474765957,999.602328009
SBF1P1,5631.0,0.607352157698,1000.0
SBF2,2332.93333333,0.438232148432,997.747756692
SBF2-AS1,1020.33333333,0.459673062066,1000.0
SBK1,4992.0,0.645032051282,982.322217758
SBK2,1070.5,0.707597577154,1000.0
SBK3,875.0,0.636704396325,1000.0
SBNO1,8805.0,0.417265332301,998.731488342
SBNO2,2102.2,0.660814884409,1000.0
SBSN,1165.0,0.577378104028,940.272742966
SBSPON,2886.5,0.4268803635,1000.0
SC22CB-109E1.1,10102.0,0.436151257177,994.746233148
SC22CB-1D7.1,484.0,0.522727272727,1000.0
SC22CB-1E7.1,407.0,0.506142506143,1000.0
SC5D,1457.0,0.380928542728,1000.0
SCAF1,2021.6,0.648620625698,996.974817248
SCAF11,1996.13333333,0.385946263353,999.356312607
SCAF4,2870.0,0.472978422084,997.780667911
SCAF8,2722.5,0.452961998047,1000.0
SCAI,2591.0,0.424523481895,998.022615594
SCAMP1,1935.42857143,0.41042264613,1000.0
SCAMP1-AS1,986.0,0.511494252874,991.649269311
SCAMP2,1308.16666667,0.579688326947,998.964854699
SCAMP3,978.222222222,0.571533440498,1000.0
SCAMP4,1282.84615385,0.610751692554,997.223753541
SCAMP5,1138.11111111,0.587005917542,999.30530611
SCAND1,1333.33333333,0.646124357774,1000.0
SCAND2P,1756.55555556,0.516962087269,998.106268677
SCAND3P1,1060.0,0.32641509434,1000.0
SCAP,1651.13333333,0.580990737192,995.775720998
SCAPER,1725.95652174,0.425121967462,999.608314671
SCARA3,2710.0,0.587784340926,992.133867277
SCARA5,2494.75,0.595107893974,998.086386175
SCARB1,2007.27272727,0.590166808917,999.818610557
SCARB2,1619.6,0.438855791562,1000.0
SCARF1,2350.88888889,0.663641459092,993.861568259
SCARF2,2692.0,0.70780537167,999.093828462
SCARNA1,166.0,0.403614457831,1000.0
SCARNA10,289.0,0.45711143695,1000.0
SCARNA11,138.0,0.506536110948,1000.0
SCARNA12,270.0,0.577777777778,1000.0
SCARNA13,275.0,0.476363636364,1000.0
SCARNA14,136.0,0.426470588235,1000.0
SCARNA15,965.2,0.401114126147,999.814428207
SCARNA16,182.666666667,0.469616276051,1000.0
SCARNA17,139.6,0.557690753691,1000.0
SCARNA18,100.333333333,0.489654424378,1000.0
SCARNA2,423.5,0.656420765027,1000.0
SCARNA20,127.857142857,0.549788958537,1000.0
SCARNA21,143.25,0.56503442631,1000.0
SCARNA22,125.0,0.56,1000.0
SCARNA23,130.0,0.346153846154,1000.0
SCARNA24,133.5,0.330011229646,1000.0
SCARNA3,143.0,0.468531468531,1000.0
SCARNA4,129.0,0.46511627907,1000.0
SCARNA5,276.0,0.474637681159,1000.0
SCARNA6,251.5,0.486625971143,1000.0
SCARNA7,330.0,0.372727272727,1000.0
SCARNA8,131.0,0.473282442748,1000.0
SCARNA9,353.0,0.402266288952,941.002949853
SCART1,3244.16666667,0.59865002039,995.364310917
SCCPDH,2503.0,0.475029964043,1000.0
SCD,5362.0,0.471279373368,999.813014211
SCD5,2548.0,0.486078061972,997.227630746
SCDP1,1081.0,0.504162812211,998.125585754
SCEL,2284.4,0.383602523639,999.34966572
SCEL-AS1,471.5,0.413130493577,1000.0
SCFD1,1102.29166667,0.376456531653,999.956597222
SCFD2,1811.5,0.51780178164,999.841872233
SCG2,1236.33333333,0.442582245307,1000.0
SCG3,2124.66666667,0.427955324369,999.09118449
SCG5,884.666666667,0.469896882458,1000.0
SCGB1A1,453.5,0.536118166866,1000.0
SCGB1B2P,507.5,0.604562999724,1000.0
SCGB1C1,431.0,0.561484918794,1000.0
SCGB1D1,453.0,0.450331125828,1000.0
SCGB1D2,480.0,0.475,1000.0
SCGB1D4,439.0,0.451025056948,1000.0
SCGB1D5P,247.0,0.453441295547,1000.0
SCGB2A1,521.0,0.451055662188,1000.0
SCGB2A2,905.0,0.411945677326,992.641363284
SCGB2B2,1191.33333333,0.518082101847,995.316472635
SCGB2B3P,934.0,0.534940366765,991.003460208
SCGB3A1,617.5,0.702450845981,1000.0
SCGB3A2,544.0,0.464860337203,1000.0
SCGN,1184.33333333,0.487488884288,1000.0
SCHIP1,1592.875,0.466654856868,999.736864219
SCIMP,1570.0,0.495952363155,991.927392371
SCIN,1278.9,0.470286615651,999.65093306
SCLT1,1888.77777778,0.408847895033,997.527754009
SCLY,1294.55,0.551378547854,996.679953865
SCMH1,2150.11764706,0.528780208226,1000.0
SCML1,2355.42857143,0.386668211647,1000.0
SCML2,2194.0,0.385184834589,999.022083999
SCML2P1,1100.0,0.432727272727,1000.0
SCML2P2,540.0,0.396296296296,1000.0
SCML4,1762.45454545,0.541703812433,999.575488719
SCN10A,6418.0,0.498909317544,1000.0
SCN11A,5830.33333333,0.435599220185,999.948607257
SCN1A,4590.85714286,0.387286597096,1000.0
SCN1B,1452.8,0.596145205418,999.825885084
SCN2A,5617.0,0.392458651089,999.856813489
SCN2B,5826.0,0.538791623756,994.494150034
SCN3A,3940.375,0.406139601875,999.052096496
SCN3B,3334.66666667,0.513507614757,999.504816452
SCN4A,4188.5,0.577605674437,999.807470158
SCN4B,2592.5,0.569615047955,1000.0
SCN5A,5471.33333333,0.561371737185,1000.0
SCN7A,4598.28571429,0.386676355743,998.059902452
SCN8A,5766.625,0.48488946245,999.391508966
SCN9A,4938.16666667,0.395033209445,999.863429841
SCNM1,975.285714286,0.505555487399,998.839123839
SCNN1A,1121.26086957,0.576225842628,993.717301221
SCNN1B,1402.88888889,0.552722073129,1000.0
SCNN1D,2093.33333333,0.657411576005,1000.0
SCNN1G,3507.0,0.523524379812,999.713713141
SCO1,2582.4,0.494099760836,997.311939987
SCO2,870.333333333,0.661384126193,1000.0
SCOC,1904.36363636,0.35535319346,1000.0
SCOC-AS1,948.333333333,0.399034840573,991.997248447
SCOCP1,349.0,0.406876790831,1000.0
SCP2,1709.5,0.416418359345,1000.0
SCP2D1,667.0,0.463268365817,1000.0
SCPEP1,993.666666667,0.492454344257,999.797038241
SCRG1,3031.0,0.402034545665,992.737176577
SCRIB,2602.25,0.662127182938,999.28428419
SCRN1,1991.0,0.500406300556,1000.0
SCRN2,1136.92307692,0.613246699076,1000.0
SCRN3,1158.4,0.429445410317,997.864446614
SCRT1,3779.0,0.680074093676,997.343957503
SCRT2,3577.0,0.652502096729,999.438675274
SCT,366.0,0.715846994536,1000.0
SCTR,1553.0,0.57159040078,1000.0
SCUBE1,1944.25,0.542870862843,997.803061313
SCUBE2,1299.23076923,0.49907169405,998.93077086
SCUBE3,7356.0,0.504350190321,996.594933261
SCX,999.0,0.695695695696,1000.0
SCYL1,1574.53333333,0.612610064363,1000.0
SCYL2,1284.7,0.376128169536,1000.0
SCYL3,3197.0,0.445366636281,999.149606299
SCb-64M4.1,361.0,0.412742382271,971.181556196
SDAD1,1282.8,0.430533537486,999.868168361
SDAD1P1,2612.5,0.415740688683,1000.0
SDAD1P2,2028.0,0.40483234714,1000.0
SDAD1P3,333.0,0.411411411411,1000.0
SDAD1P4,1645.0,0.417021276596,1000.0
SDC1,1626.0,0.614639150561,999.57098981
SDC2,1198.125,0.470607316902,1000.0
SDC3,2229.0,0.621854299417,999.129100392
SDC4,2613.0,0.48794489093,995.767602924
SDC4P,601.0,0.547420965058,1000.0
SDCBP,1360.83333333,0.422860365908,1000.0
SDCBP2,1218.33333333,0.586776230491,1000.0
SDCBP2-AS1,1238.6,0.474315430478,1000.0
SDCBP2P1,614.0,0.511400651466,1000.0
SDCBPP1,890.0,0.403370786517,1000.0
SDCBPP2,885.0,0.421468926554,1000.0
SDCBPP3,891.0,0.397306397306,1000.0
SDCCAG3,1059.81818182,0.554571921768,997.709667998
SDCCAG3P1,1150.0,0.548695652174,1000.0
SDCCAG3P2,1023.0,0.531769305963,1000.0
SDCCAG8,978.363636364,0.44093827405,999.266150012
SDE2,3975.0,0.410062893082,997.475385004
SDF2,890.0,0.491836112415,999.450549451
SDF2L1,733.0,0.662188260414,1000.0
SDF4,1938.42857143,0.636527937626,999.822185506
SDHA,1392.05,0.517101582715,999.396366422
SDHAF1,1117.0,0.633840644584,1000.0
SDHAF2,834.875,0.481602738526,1000.0
SDHAP1,1036.5,0.551361683892,1000.0
SDHAP2,2001.0,0.556221889055,1000.0
SDHAP3,732.0,0.572973901099,1000.0
SDHB,701.75,0.461134593617,1000.0
SDHC,2194.66666667,0.490198147445,997.555780496
SDHCP1,512.0,0.48046875,1000.0
SDHCP2,501.0,0.51497005988,1000.0
SDHCP3,506.0,0.490118577075,1000.0
SDHCP4,510.0,0.501960784314,1000.0
SDHD,773.307692308,0.477502213189,999.563350557
SDHDP1,474.0,0.53164556962,1000.0
SDHDP2,465.0,0.520430107527,1000.0
SDHDP6,480.0,0.539583333333,1000.0
SDK1,3601.4,0.552899317853,999.481476088
SDK2,4541.8,0.591737071838,999.495751237
SDPR,3229.0,0.432022297925,1000.0
SDR16C5,2075.66666667,0.4579797365,1000.0
SDR16C6P,720.5,0.406753495788,1000.0
SDR39U1,1019.90909091,0.584963849559,1000.0
SDR42E1,4423.0,0.487673461627,998.903508772
SDR42E2,2630.0,0.611787072243,999.235474006
SDR9C7,1765.0,0.509915014164,1000.0
SDS,869.666666667,0.589952380231,1000.0
SDSL,871.166666667,0.611640188125,1000.0
SEBOX,665.5,0.59879766985,1000.0
SEC11A,1426.6,0.446533078442,997.197425252
SEC11B,499.0,0.404809619238,1000.0
SEC11C,1003.25,0.458676763058,1000.0
SEC13,990.894736842,0.543416071423,1000.0
SEC13P1,948.0,0.513713080169,1000.0
SEC14L1,1431.60714286,0.50406643794,991.198363697
SEC14L1P1,2181.0,0.500229252636,1000.0
SEC14L2,1261.35294118,0.550624710835,1000.0
SEC14L3,1855.42857143,0.51805537601,999.419279907
SEC14L4,2310.25,0.568458162349,997.037390447
SEC14L5,3517.5,0.570568521959,1000.0
SEC14L6,2090.0,0.519592980797,997.039668443
SEC16A,5187.55555556,0.556420350126,986.5969271
SEC16B,2100.25,0.519197095291,999.914792093
SEC1P,1070.75,0.624311352326,999.805825243
SEC22A,1068.2,0.432812644956,999.715234931
SEC22B,3241.66666667,0.386697981162,999.324454738
SEC22C,1281.375,0.500206124179,999.957919542
SEC23A,1486.14285714,0.430086821063,999.320205058
SEC23B,1993.0,0.481996254049,1000.0
SEC23IP,1479.875,0.441437254655,999.66541473
SEC24A,3216.33333333,0.395774250484,999.94696367
SEC24B,4309.66666667,0.44455035028,1000.0
SEC24B-AS1,936.0,0.466665907628,998.939554613
SEC24C,3044.4,0.52177005941,1000.0
SEC24D,1886.64285714,0.441874201003,999.798060118
SEC31A,1810.68292683,0.457808251074,999.619156455
SEC31B,2641.15384615,0.531572309365,1000.0
SEC61A1,1917.71428571,0.541304959572,1000.0
SEC61A2,1280.85714286,0.451297470892,999.755621641
SEC61B,606.333333333,0.483622533681,1000.0
SEC61G,641.428571429,0.407881702848,1000.0
SEC62,1263.9,0.408681258348,999.938968569
SEC62-AS1,346.0,0.398843930636,1000.0
SEC63,1304.7,0.398266624716,998.920164513
SEC63P1,1258.0,0.411764705882,1000.0
SEC63P2,1939.0,0.333161423414,1000.0
SECISBP2,2201.11111111,0.436827203414,999.608400833
SECISBP2L,1916.09090909,0.393435023125,1000.0
SECTM1,903.75,0.627217394307,1000.0
SEH1L,1905.8,0.46185177504,998.967433176
SEL1L,2020.5,0.43826408663,1000.0
SEL1L2,1132.90909091,0.405545168285,999.386302267
SEL1L3,1578.30769231,0.460629466823,999.254765235
SELE,2433.14285714,0.43076624502,999.768162344
SELENBP1,1392.89473684,0.578903014473,1000.0
SELK,794.4,0.455019753263,1000.0
SELL,973.333333333,0.438624174501,997.269590203
SELM,802.9,0.623266578364,998.98989899
SELO,2084.0,0.657559574559,1000.0
SELP,2148.42857143,0.485472094329,1000.0
SELPLG,1857.66666667,0.599917125415,912.900619613
SELT,1520.25,0.42273988746,1000.0
SELV,1247.0,0.614041345925,1000.0
SEMA3A,1907.85714286,0.403399714895,999.466492124
SEMA3B,2097.375,0.643631926827,1000.0
SEMA3B-AS1,338.0,0.562130177515,1000.0
SEMA3C,1351.44444444,0.46088102125,1000.0
SEMA3D,2657.5,0.402557800944,1000.0
SEMA3E,2521.75,0.441304342956,999.845249149
SEMA3F,1718.77777778,0.620207940811,999.139785936
SEMA3F-AS1,1660.0,0.542102050977,999.270339292
SEMA3G,2121.0,0.626170605723,1000.0
SEMA4A,1727.6,0.571302871609,999.863806605
SEMA4B,1227.5,0.613054929467,997.522232821
SEMA4C,2495.5,0.601115607125,996.921854831
SEMA4D,2264.875,0.550895067227,999.127218354
SEMA4F,2042.0,0.591777229523,999.983313866
SEMA4G,1806.25,0.571137899008,1000.0
SEMA5A,3460.0,0.493956586573,999.467994552
SEMA5B,2847.45454545,0.630380390826,999.687312323
SEMA6A,1831.73333333,0.472745270209,997.550870811
SEMA6A-AS1,639.333333333,0.423101228883,1000.0
SEMA6B,2194.33333333,0.649269164316,1000.0
SEMA6C,2225.5,0.615049007202,1000.0
SEMA6D,3144.38888889,0.448210143174,998.11680319
SEMA7A,2112.8,0.611941251603,1000.0
SEMG1,1662.0,0.412755716005,956.917475728
SEMG2,2051.0,0.403705509508,922.925871379
SENCR,1298.0,0.593220338983,1000.0
SENP1,1784.9,0.407504139683,999.833495955
SENP2,1175.92307692,0.443702219197,998.974898501
SENP3,1078.7,0.50726284465,985.216655964
SENP3-EIF4A1,3519.0,0.548167092924,1000.0
SENP5,1724.71428571,0.446974582927,999.341776749
SENP6,2122.5,0.3835107408,999.825369833
SENP7,3105.25,0.371220580853,999.655866158
SENP8,1561.0,0.449010317094,999.953128662
SEP15,1118.0,0.406092717224,1000.0
SEPHS1,1747.83333333,0.480802897819,999.290334954
SEPHS1P1,958.0,0.478079331942,1000.0
SEPHS1P4,1176.0,0.496598639456,1000.0
SEPHS1P6,1179.0,0.5122985581,1000.0
SEPHS1P7,1177.0,0.420560747664,1000.0
SEPHS2,2551.0,0.513132105057,1000.0
SEPHS2P1,1162.0,0.519793459552,995.644599303
SEPN1,3396.25,0.597927040848,999.765366954
SEPP1,1221.6,0.407294068835,999.967956421
SEPSECS,1769.71428571,0.424661127252,1000.0
SEPT1,1131.2,0.592266398649,1000.0
SEPT10,1241.07142857,0.463912099748,1000.0
SEPT10P1,1162.0,0.413080895009,1000.0
SEPT11,1288.875,0.4458723712,999.231677399
SEPT12,857.375,0.594373000285,1000.0
SEPT14,2172.5,0.401075674656,996.287456908
SEPT2,1021.0,0.466401337012,999.245929818
SEPT2P1,180.0,0.416666666667,1000.0
SEPT3,2082.33333333,0.53000984897,999.007400249
SEPT4,1340.20689655,0.563596382296,994.197971901
SEPT5,1664.5,0.6280287119,998.701153126
SEPT6,2347.88888889,0.510760097339,998.021562303
SEPT7,2411.27272727,0.374463866357,999.986896931
SEPT7-AS1,1642.66666667,0.435611100615,997.365648051
SEPT7P2,1109.55555556,0.41589793753,998.06892454
SEPT7P3,621.0,0.383252818035,1000.0
SEPT7P4,306.0,0.398692810458,1000.0
SEPT7P5,306.0,0.388888888889,1000.0
SEPT7P6,1143.0,0.382327209099,1000.0
SEPT7P7,1301.0,0.408916218294,1000.0
SEPT7P8,775.0,0.393548387097,1000.0
SEPT7P9,918.444444444,0.447432998815,999.333421862
SEPT8,2027.5625,0.540039011718,1000.0
SEPT9,1408.72340426,0.610899655353,999.900908272
SEPW1,904.3125,0.565374083445,998.439729942
SEPW1P,252.0,0.492063492063,1000.0
SERAC1,2808.85714286,0.415018339581,998.260203785
SERBP1,2046.625,0.422888350303,999.624737316
SERBP1P1,1160.0,0.511206896552,1000.0
SERBP1P2,1164.0,0.444158075601,1000.0
SERBP1P3,809.0,0.459826946848,1000.0
SERBP1P4,1162.0,0.440619621343,1000.0
SERBP1P5,1181.0,0.506350550381,1000.0
SERBP1P6,932.0,0.473175965665,1000.0
SERF1A,901.666666667,0.480386605452,999.356597334
SERF1AP1,187.0,0.411764705882,1000.0
SERF1B,877.75,0.479652529585,999.25166566
SERF2,1035.875,0.568853611744,999.887508999
SERGEF,795.347826087,0.515749931737,999.003623188
SERHL,1218.0,0.566135038032,1000.0
SERHL2,1197.8,0.561380410791,1000.0
SERINC1,3137.0,0.383487408352,999.679795069
SERINC2,1969.83333333,0.611528901864,998.399752714
SERINC3,1844.0,0.491288298682,999.943579327
SERINC4,1963.33333333,0.526912427366,1000.0
SERINC5,2389.33333333,0.477476550978,996.646841567
SERP1,1537.125,0.460872368979,999.841972187
SERP2,817.75,0.51298746701,1000.0
SERPINA1,1499.47368421,0.556482248492,998.457654012
SERPINA10,2988.75,0.464615951857,999.546736503
SERPINA11,1476.0,0.529810298103,1000.0
SERPINA12,1779.0,0.48954045889,1000.0
SERPINA13P,1321.0,0.571229507784,1000.0
SERPINA15P,266.0,0.458646616541,1000.0
SERPINA2,721.0,0.513176144244,1000.0
SERPINA3,1528.1,0.516679248088,999.91687448
SERPINA4,1927.66666667,0.546471938696,1000.0
SERPINA5,1201.07692308,0.551623049115,1000.0
SERPINA6,1287.33333333,0.535662545418,1000.0
SERPINA7,1545.66666667,0.436555104655,1000.0
SERPINA7P1,631.0,0.399366085578,1000.0
SERPINA9,1321.875,0.494198302407,999.796699063
SERPINB1,1060.4,0.491514164246,999.616122841
SERPINB10,1228.75,0.419161316467,1000.0
SERPINB11,1182.11111111,0.422308857491,1000.0
SERPINB12,1248.0,0.440632299544,1000.0
SERPINB13,1887.16666667,0.400204598767,998.990116075
SERPINB2,1180.33333333,0.446241631654,1000.0
SERPINB3,1497.0,0.399718732158,999.592635393
SERPINB4,1033.25,0.409272717273,1000.0
SERPINB5,1012.33333333,0.431135815377,1000.0
SERPINB6,1758.0,0.518631716982,1000.0
SERPINB7,1433.0,0.425124721568,1000.0
SERPINB8,1784.5,0.451769526008,998.900619508
SERPINB8P1,377.0,0.464190981432,1000.0
SERPINB9,4118.0,0.432491500729,993.664717349
SERPINB9P1,1179.0,0.504938130029,1000.0
SERPINC1,968.25,0.488463729175,1000.0
SERPIND1,2117.5,0.495515922264,1000.0
SERPINE1,3190.0,0.515673981191,999.370277078
SERPINE2,1798.8,0.49795757023,999.076712252
SERPINE3,1326.5,0.517176512656,1000.0
SERPINE4P,281.0,0.366548042705,1000.0
SERPINF1,730.333333333,0.572214933459,998.153233593
SERPINF2,1538.2,0.615905741812,1000.0
SERPING1,1203.15384615,0.542708466885,1000.0
SERPINH1,1248.93333333,0.622905180402,1000.0
SERPINH1P1,1249.0,0.597277822258,1000.0
SERPINI1,1003.57142857,0.382556842223,1000.0
SERPINI2,1184.77777778,0.358257855797,1000.0
SERTAD1,2114.0,0.538789025544,998.571428571
SERTAD2,2311.66666667,0.550317087753,999.698885878
SERTAD3,985.8,0.550077037235,999.229643093
SERTAD4,1798.5,0.460764690249,998.703170029
SERTAD4-AS1,576.666666667,0.442474192691,1000.0
SERTM1,3207.0,0.410975990022,996.241778891
SESN1,1648.85714286,0.406143540255,1000.0
SESN2,3453.0,0.595424268752,1000.0
SESN3,2759.4,0.469543036022,999.978984974
SESTD1,1949.77777778,0.436310068769,999.989518808
SET,1066.0,0.434936099223,996.685016458
SETBP1,4148.66666667,0.505228759061,999.73023099
SETD1A,3914.5,0.605702313046,999.564523153
SETD1B,6456.75,0.638701812546,998.256919723
SETD2,4659.5,0.41668645053,1000.0
SETD3,1639.75,0.457534732654,1000.0
SETD4,1581.64705882,0.480888423063,999.682259
SETD5,2026.48275862,0.487056594907,999.39759402
SETD6,1282.46153846,0.577395482646,999.725313668
SETD7,2595.42857143,0.468693183676,999.321923567
SETD8,1351.33333333,0.540702092017,998.460894311
SETD9,730.6,0.441527975609,1000.0
SETDB1,1499.70588235,0.486065038871,1000.0
SETDB2,3956.6,0.414008961551,999.536778685
SETMAR,1329.0,0.481186099864,1000.0
SETP1,845.0,0.403550295858,1000.0
SETP10,814.0,0.411547911548,1000.0
SETP11,690.0,0.376811594203,1000.0
SETP12,805.0,0.351552795031,998.735777497
SETP14,873.0,0.418098510882,1000.0
SETP15,337.0,0.409495548961,1000.0
SETP16,711.0,0.386779184248,1000.0
SETP17,817.0,0.406364749082,1000.0
SETP2,926.0,0.39848812095,937.5
SETP20,852.0,0.406103286385,1000.0
SETP21,892.0,0.395739910314,984.054669704
SETP22,957.0,0.422152560084,986.214209968
SETP3,813.0,0.39729397294,1000.0
SETP4,868.0,0.398617511521,1000.0
SETP5,562.0,0.423487544484,1000.0
SETP6,568.0,0.399647887324,1000.0
SETP7,453.0,0.408388520971,993.166287016
SETP8,628.0,0.393312101911,993.48534202
SETP9,832.0,0.415865384615,1000.0
SETSIP,894.0,0.40992990084,987.4963671
SETX,4449.4,0.408857673998,999.981959228
SEZ6,2683.9,0.587925378372,998.76578065
SEZ6L,3323.11111111,0.550327794356,999.895906348
SEZ6L2,2226.66666667,0.628083336859,999.346815597
SF1,1517.0,0.565494257104,999.364824163
SF3A1,1064.4,0.557562293414,1000.0
SF3A2,849.714285714,0.628028189917,998.38745144
SF3A3,1051.5,0.460417569915,999.41924023
SF3A3P1,1477.0,0.452945159106,1000.0
SF3A3P2,1507.0,0.461844724618,1000.0
SF3B1,1309.0,0.402756863163,999.961609337
SF3B2,1354.29411765,0.57022227681,999.819836051
SF3B3,1279.0,0.496703993783,998.912537162
SF3B4,1455.5,0.526510413945,1000.0
SF3B5,693.0,0.565656565657,1000.0
SF3B6,745.0,0.424143217893,1000.0
SFI1,1639.4137931,0.544996177573,998.203782466
SFMBT1,1108.625,0.547614967472,1000.0
SFMBT2,4760.0,0.461497929777,999.434579121
SFN,1320.0,0.62803030303,985.451761103
SFPQ,1191.9,0.423295586009,999.425741707
SFPQP1,1786.0,0.441209406495,1000.0
